running_best_fitness,generation,seed,instance,best_fitness_at_generation,algorithm,instance_path
2989.0,279,6,A-n80-k10.vrp,2989.0,GEA,data/vrp/A-n80-k10.vrp
2989.0,280,6,A-n80-k10.vrp,2989.0,GEA,data/vrp/A-n80-k10.vrp
2989.0,281,6,A-n80-k10.vrp,2989.0,GEA,data/vrp/A-n80-k10.vrp
2989.0,282,6,A-n80-k10.vrp,2989.0,GEA,data/vrp/A-n80-k10.vrp
2989.0,283,6,A-n80-k10.vrp,2989.0,GEA,data/vrp/A-n80-k10.vrp
2989.0,284,6,A-n80-k10.vrp,2989.0,GEA,data/vrp/A-n80-k10.vrp
2989.0,285,6,A-n80-k10.vrp,2989.0,GEA,data/vrp/A-n80-k10.vrp
2989.0,286,6,A-n80-k10.vrp,2989.0,GEA,data/vrp/A-n80-k10.vrp
2989.0,287,6,A-n80-k10.vrp,2989.0,GEA,data/vrp/A-n80-k10.vrp
2989.0,288,6,A-n80-k10.vrp,2989.0,GEA,data/vrp/A-n80-k10.vrp
2989.0,289,6,A-n80-k10.vrp,2989.0,GEA,data/vrp/A-n80-k10.vrp
2989.0,290,6,A-n80-k10.vrp,2989.0,GEA,data/vrp/A-n80-k10.vrp
2989.0,291,6,A-n80-k10.vrp,2989.0,GEA,data/vrp/A-n80-k10.vrp
2989.0,292,6,A-n80-k10.vrp,2989.0,GEA,data/vrp/A-n80-k10.vrp
2989.0,293,6,A-n80-k10.vrp,2989.0,GEA,data/vrp/A-n80-k10.vrp
2989.0,294,6,A-n80-k10.vrp,2989.0,GEA,data/vrp/A-n80-k10.vrp
2989.0,295,6,A-n80-k10.vrp,2989.0,GEA,data/vrp/A-n80-k10.vrp
2989.0,296,6,A-n80-k10.vrp,2989.0,GEA,data/vrp/A-n80-k10.vrp
2989.0,297,6,A-n80-k10.vrp,2989.0,GEA,data/vrp/A-n80-k10.vrp
2989.0,298,6,A-n80-k10.vrp,2989.0,GEA,data/vrp/A-n80-k10.vrp
2989.0,299,6,A-n80-k10.vrp,2989.0,GEA,data/vrp/A-n80-k10.vrp
2989.0,300,6,A-n80-k10.vrp,2989.0,GEA,data/vrp/A-n80-k10.vrp
4186.0,1,7,A-n80-k10.vrp,4186.0,GEA,data/vrp/A-n80-k10.vrp
3997.0,2,7,A-n80-k10.vrp,3997.0,GEA,data/vrp/A-n80-k10.vrp
3931.0,3,7,A-n80-k10.vrp,3931.0,GEA,data/vrp/A-n80-k10.vrp
3801.0,4,7,A-n80-k10.vrp,3801.0,GEA,data/vrp/A-n80-k10.vrp
3664.0,5,7,A-n80-k10.vrp,3664.0,GEA,data/vrp/A-n80-k10.vrp
3605.0,6,7,A-n80-k10.vrp,3605.0,GEA,data/vrp/A-n80-k10.vrp
3525.0,7,7,A-n80-k10.vrp,3525.0,GEA,data/vrp/A-n80-k10.vrp
3525.0,8,7,A-n80-k10.vrp,3525.0,GEA,data/vrp/A-n80-k10.vrp
3517.0,9,7,A-n80-k10.vrp,3517.0,GEA,data/vrp/A-n80-k10.vrp
3517.0,10,7,A-n80-k10.vrp,3517.0,GEA,data/vrp/A-n80-k10.vrp
3517.0,11,7,A-n80-k10.vrp,3517.0,GEA,data/vrp/A-n80-k10.vrp
3517.0,12,7,A-n80-k10.vrp,3517.0,GEA,data/vrp/A-n80-k10.vrp
3504.0,13,7,A-n80-k10.vrp,3504.0,GEA,data/vrp/A-n80-k10.vrp
3504.0,14,7,A-n80-k10.vrp,3504.0,GEA,data/vrp/A-n80-k10.vrp
3504.0,15,7,A-n80-k10.vrp,3504.0,GEA,data/vrp/A-n80-k10.vrp
3504.0,16,7,A-n80-k10.vrp,3504.0,GEA,data/vrp/A-n80-k10.vrp
3489.0,17,7,A-n80-k10.vrp,3489.0,GEA,data/vrp/A-n80-k10.vrp
3485.0,18,7,A-n80-k10.vrp,3485.0,GEA,data/vrp/A-n80-k10.vrp
3395.0,19,7,A-n80-k10.vrp,3395.0,GEA,data/vrp/A-n80-k10.vrp
3364.0,20,7,A-n80-k10.vrp,3364.0,GEA,data/vrp/A-n80-k10.vrp
3363.0,21,7,A-n80-k10.vrp,3363.0,GEA,data/vrp/A-n80-k10.vrp
3363.0,22,7,A-n80-k10.vrp,3363.0,GEA,data/vrp/A-n80-k10.vrp
3363.0,23,7,A-n80-k10.vrp,3363.0,GEA,data/vrp/A-n80-k10.vrp
3363.0,24,7,A-n80-k10.vrp,3363.0,GEA,data/vrp/A-n80-k10.vrp
3363.0,25,7,A-n80-k10.vrp,3363.0,GEA,data/vrp/A-n80-k10.vrp
3363.0,26,7,A-n80-k10.vrp,3363.0,GEA,data/vrp/A-n80-k10.vrp
3363.0,27,7,A-n80-k10.vrp,3363.0,GEA,data/vrp/A-n80-k10.vrp
3363.0,28,7,A-n80-k10.vrp,3363.0,GEA,data/vrp/A-n80-k10.vrp
3363.0,29,7,A-n80-k10.vrp,3363.0,GEA,data/vrp/A-n80-k10.vrp
3363.0,30,7,A-n80-k10.vrp,3363.0,GEA,data/vrp/A-n80-k10.vrp
3363.0,31,7,A-n80-k10.vrp,3363.0,GEA,data/vrp/A-n80-k10.vrp
3363.0,32,7,A-n80-k10.vrp,3363.0,GEA,data/vrp/A-n80-k10.vrp
3363.0,33,7,A-n80-k10.vrp,3363.0,GEA,data/vrp/A-n80-k10.vrp
3363.0,34,7,A-n80-k10.vrp,3363.0,GEA,data/vrp/A-n80-k10.vrp
3363.0,35,7,A-n80-k10.vrp,3363.0,GEA,data/vrp/A-n80-k10.vrp
3363.0,36,7,A-n80-k10.vrp,3363.0,GEA,data/vrp/A-n80-k10.vrp
3363.0,37,7,A-n80-k10.vrp,3363.0,GEA,data/vrp/A-n80-k10.vrp
3363.0,38,7,A-n80-k10.vrp,3363.0,GEA,data/vrp/A-n80-k10.vrp
3363.0,39,7,A-n80-k10.vrp,3363.0,GEA,data/vrp/A-n80-k10.vrp
3363.0,40,7,A-n80-k10.vrp,3363.0,GEA,data/vrp/A-n80-k10.vrp
3341.0,41,7,A-n80-k10.vrp,3341.0,GEA,data/vrp/A-n80-k10.vrp
3341.0,42,7,A-n80-k10.vrp,3341.0,GEA,data/vrp/A-n80-k10.vrp
3257.0,43,7,A-n80-k10.vrp,3257.0,GEA,data/vrp/A-n80-k10.vrp
3257.0,44,7,A-n80-k10.vrp,3257.0,GEA,data/vrp/A-n80-k10.vrp
3221.0,45,7,A-n80-k10.vrp,3221.0,GEA,data/vrp/A-n80-k10.vrp
3221.0,46,7,A-n80-k10.vrp,3221.0,GEA,data/vrp/A-n80-k10.vrp
3221.0,47,7,A-n80-k10.vrp,3221.0,GEA,data/vrp/A-n80-k10.vrp
3221.0,48,7,A-n80-k10.vrp,3221.0,GEA,data/vrp/A-n80-k10.vrp
3221.0,49,7,A-n80-k10.vrp,3221.0,GEA,data/vrp/A-n80-k10.vrp
3221.0,50,7,A-n80-k10.vrp,3221.0,GEA,data/vrp/A-n80-k10.vrp
3221.0,51,7,A-n80-k10.vrp,3221.0,GEA,data/vrp/A-n80-k10.vrp
3209.0,52,7,A-n80-k10.vrp,3209.0,GEA,data/vrp/A-n80-k10.vrp
3209.0,53,7,A-n80-k10.vrp,3209.0,GEA,data/vrp/A-n80-k10.vrp
3209.0,54,7,A-n80-k10.vrp,3209.0,GEA,data/vrp/A-n80-k10.vrp
3209.0,55,7,A-n80-k10.vrp,3209.0,GEA,data/vrp/A-n80-k10.vrp
3209.0,56,7,A-n80-k10.vrp,3209.0,GEA,data/vrp/A-n80-k10.vrp
3209.0,57,7,A-n80-k10.vrp,3209.0,GEA,data/vrp/A-n80-k10.vrp
3170.0,58,7,A-n80-k10.vrp,3170.0,GEA,data/vrp/A-n80-k10.vrp
3170.0,59,7,A-n80-k10.vrp,3170.0,GEA,data/vrp/A-n80-k10.vrp
3170.0,60,7,A-n80-k10.vrp,3170.0,GEA,data/vrp/A-n80-k10.vrp
3157.0,61,7,A-n80-k10.vrp,3157.0,GEA,data/vrp/A-n80-k10.vrp
3157.0,62,7,A-n80-k10.vrp,3157.0,GEA,data/vrp/A-n80-k10.vrp
3157.0,63,7,A-n80-k10.vrp,3157.0,GEA,data/vrp/A-n80-k10.vrp
3157.0,64,7,A-n80-k10.vrp,3157.0,GEA,data/vrp/A-n80-k10.vrp
3157.0,65,7,A-n80-k10.vrp,3157.0,GEA,data/vrp/A-n80-k10.vrp
3157.0,66,7,A-n80-k10.vrp,3157.0,GEA,data/vrp/A-n80-k10.vrp
3157.0,67,7,A-n80-k10.vrp,3157.0,GEA,data/vrp/A-n80-k10.vrp
3157.0,68,7,A-n80-k10.vrp,3157.0,GEA,data/vrp/A-n80-k10.vrp
3157.0,69,7,A-n80-k10.vrp,3157.0,GEA,data/vrp/A-n80-k10.vrp
3157.0,70,7,A-n80-k10.vrp,3157.0,GEA,data/vrp/A-n80-k10.vrp
3157.0,71,7,A-n80-k10.vrp,3157.0,GEA,data/vrp/A-n80-k10.vrp
3157.0,72,7,A-n80-k10.vrp,3157.0,GEA,data/vrp/A-n80-k10.vrp
3157.0,73,7,A-n80-k10.vrp,3157.0,GEA,data/vrp/A-n80-k10.vrp
3156.0,74,7,A-n80-k10.vrp,3156.0,GEA,data/vrp/A-n80-k10.vrp
3156.0,75,7,A-n80-k10.vrp,3156.0,GEA,data/vrp/A-n80-k10.vrp
3156.0,76,7,A-n80-k10.vrp,3156.0,GEA,data/vrp/A-n80-k10.vrp
3156.0,77,7,A-n80-k10.vrp,3156.0,GEA,data/vrp/A-n80-k10.vrp
3156.0,78,7,A-n80-k10.vrp,3156.0,GEA,data/vrp/A-n80-k10.vrp
3156.0,79,7,A-n80-k10.vrp,3156.0,GEA,data/vrp/A-n80-k10.vrp
3149.0,80,7,A-n80-k10.vrp,3149.0,GEA,data/vrp/A-n80-k10.vrp
3149.0,81,7,A-n80-k10.vrp,3149.0,GEA,data/vrp/A-n80-k10.vrp
3149.0,82,7,A-n80-k10.vrp,3149.0,GEA,data/vrp/A-n80-k10.vrp
3149.0,83,7,A-n80-k10.vrp,3149.0,GEA,data/vrp/A-n80-k10.vrp
3149.0,84,7,A-n80-k10.vrp,3149.0,GEA,data/vrp/A-n80-k10.vrp
3149.0,85,7,A-n80-k10.vrp,3149.0,GEA,data/vrp/A-n80-k10.vrp
3149.0,86,7,A-n80-k10.vrp,3149.0,GEA,data/vrp/A-n80-k10.vrp
3149.0,87,7,A-n80-k10.vrp,3149.0,GEA,data/vrp/A-n80-k10.vrp
3149.0,88,7,A-n80-k10.vrp,3149.0,GEA,data/vrp/A-n80-k10.vrp
3149.0,89,7,A-n80-k10.vrp,3149.0,GEA,data/vrp/A-n80-k10.vrp
3149.0,90,7,A-n80-k10.vrp,3149.0,GEA,data/vrp/A-n80-k10.vrp
3149.0,91,7,A-n80-k10.vrp,3149.0,GEA,data/vrp/A-n80-k10.vrp
3149.0,92,7,A-n80-k10.vrp,3149.0,GEA,data/vrp/A-n80-k10.vrp
3149.0,93,7,A-n80-k10.vrp,3149.0,GEA,data/vrp/A-n80-k10.vrp
3149.0,94,7,A-n80-k10.vrp,3149.0,GEA,data/vrp/A-n80-k10.vrp
3149.0,95,7,A-n80-k10.vrp,3149.0,GEA,data/vrp/A-n80-k10.vrp
3149.0,96,7,A-n80-k10.vrp,3149.0,GEA,data/vrp/A-n80-k10.vrp
3149.0,97,7,A-n80-k10.vrp,3149.0,GEA,data/vrp/A-n80-k10.vrp
3149.0,98,7,A-n80-k10.vrp,3149.0,GEA,data/vrp/A-n80-k10.vrp
3149.0,99,7,A-n80-k10.vrp,3149.0,GEA,data/vrp/A-n80-k10.vrp
3149.0,100,7,A-n80-k10.vrp,3149.0,GEA,data/vrp/A-n80-k10.vrp
3149.0,101,7,A-n80-k10.vrp,3149.0,GEA,data/vrp/A-n80-k10.vrp
3149.0,102,7,A-n80-k10.vrp,3149.0,GEA,data/vrp/A-n80-k10.vrp
3149.0,103,7,A-n80-k10.vrp,3149.0,GEA,data/vrp/A-n80-k10.vrp
3149.0,104,7,A-n80-k10.vrp,3149.0,GEA,data/vrp/A-n80-k10.vrp
3149.0,105,7,A-n80-k10.vrp,3149.0,GEA,data/vrp/A-n80-k10.vrp
3149.0,106,7,A-n80-k10.vrp,3149.0,GEA,data/vrp/A-n80-k10.vrp
3149.0,107,7,A-n80-k10.vrp,3149.0,GEA,data/vrp/A-n80-k10.vrp
3142.0,108,7,A-n80-k10.vrp,3142.0,GEA,data/vrp/A-n80-k10.vrp
3142.0,109,7,A-n80-k10.vrp,3142.0,GEA,data/vrp/A-n80-k10.vrp
3142.0,110,7,A-n80-k10.vrp,3142.0,GEA,data/vrp/A-n80-k10.vrp
3142.0,111,7,A-n80-k10.vrp,3142.0,GEA,data/vrp/A-n80-k10.vrp
3142.0,112,7,A-n80-k10.vrp,3142.0,GEA,data/vrp/A-n80-k10.vrp
3142.0,113,7,A-n80-k10.vrp,3142.0,GEA,data/vrp/A-n80-k10.vrp
3142.0,114,7,A-n80-k10.vrp,3142.0,GEA,data/vrp/A-n80-k10.vrp
3142.0,115,7,A-n80-k10.vrp,3142.0,GEA,data/vrp/A-n80-k10.vrp
3142.0,116,7,A-n80-k10.vrp,3142.0,GEA,data/vrp/A-n80-k10.vrp
3142.0,117,7,A-n80-k10.vrp,3142.0,GEA,data/vrp/A-n80-k10.vrp
3142.0,118,7,A-n80-k10.vrp,3142.0,GEA,data/vrp/A-n80-k10.vrp
3142.0,119,7,A-n80-k10.vrp,3142.0,GEA,data/vrp/A-n80-k10.vrp
3142.0,120,7,A-n80-k10.vrp,3142.0,GEA,data/vrp/A-n80-k10.vrp
3142.0,121,7,A-n80-k10.vrp,3142.0,GEA,data/vrp/A-n80-k10.vrp
3142.0,122,7,A-n80-k10.vrp,3142.0,GEA,data/vrp/A-n80-k10.vrp
3142.0,123,7,A-n80-k10.vrp,3142.0,GEA,data/vrp/A-n80-k10.vrp
3142.0,124,7,A-n80-k10.vrp,3142.0,GEA,data/vrp/A-n80-k10.vrp
3142.0,125,7,A-n80-k10.vrp,3142.0,GEA,data/vrp/A-n80-k10.vrp
3142.0,126,7,A-n80-k10.vrp,3142.0,GEA,data/vrp/A-n80-k10.vrp
3136.0,127,7,A-n80-k10.vrp,3136.0,GEA,data/vrp/A-n80-k10.vrp
3124.0,128,7,A-n80-k10.vrp,3124.0,GEA,data/vrp/A-n80-k10.vrp
3124.0,129,7,A-n80-k10.vrp,3124.0,GEA,data/vrp/A-n80-k10.vrp
3124.0,130,7,A-n80-k10.vrp,3124.0,GEA,data/vrp/A-n80-k10.vrp
3124.0,131,7,A-n80-k10.vrp,3124.0,GEA,data/vrp/A-n80-k10.vrp
3124.0,132,7,A-n80-k10.vrp,3124.0,GEA,data/vrp/A-n80-k10.vrp
3124.0,133,7,A-n80-k10.vrp,3124.0,GEA,data/vrp/A-n80-k10.vrp
3124.0,134,7,A-n80-k10.vrp,3124.0,GEA,data/vrp/A-n80-k10.vrp
3075.0,135,7,A-n80-k10.vrp,3075.0,GEA,data/vrp/A-n80-k10.vrp
3075.0,136,7,A-n80-k10.vrp,3075.0,GEA,data/vrp/A-n80-k10.vrp
2997.0,137,7,A-n80-k10.vrp,2997.0,GEA,data/vrp/A-n80-k10.vrp
2997.0,138,7,A-n80-k10.vrp,2997.0,GEA,data/vrp/A-n80-k10.vrp
2997.0,139,7,A-n80-k10.vrp,2997.0,GEA,data/vrp/A-n80-k10.vrp
2997.0,140,7,A-n80-k10.vrp,2997.0,GEA,data/vrp/A-n80-k10.vrp
2997.0,141,7,A-n80-k10.vrp,2997.0,GEA,data/vrp/A-n80-k10.vrp
2997.0,142,7,A-n80-k10.vrp,2997.0,GEA,data/vrp/A-n80-k10.vrp
2997.0,143,7,A-n80-k10.vrp,2997.0,GEA,data/vrp/A-n80-k10.vrp
2997.0,144,7,A-n80-k10.vrp,2997.0,GEA,data/vrp/A-n80-k10.vrp
2997.0,145,7,A-n80-k10.vrp,2997.0,GEA,data/vrp/A-n80-k10.vrp
2997.0,146,7,A-n80-k10.vrp,2997.0,GEA,data/vrp/A-n80-k10.vrp
2997.0,147,7,A-n80-k10.vrp,2997.0,GEA,data/vrp/A-n80-k10.vrp
2997.0,148,7,A-n80-k10.vrp,2997.0,GEA,data/vrp/A-n80-k10.vrp
2997.0,149,7,A-n80-k10.vrp,2997.0,GEA,data/vrp/A-n80-k10.vrp
2997.0,150,7,A-n80-k10.vrp,2997.0,GEA,data/vrp/A-n80-k10.vrp
2997.0,151,7,A-n80-k10.vrp,2997.0,GEA,data/vrp/A-n80-k10.vrp
2997.0,152,7,A-n80-k10.vrp,2997.0,GEA,data/vrp/A-n80-k10.vrp
2997.0,153,7,A-n80-k10.vrp,2997.0,GEA,data/vrp/A-n80-k10.vrp
2997.0,154,7,A-n80-k10.vrp,2997.0,GEA,data/vrp/A-n80-k10.vrp
2997.0,155,7,A-n80-k10.vrp,2997.0,GEA,data/vrp/A-n80-k10.vrp
2997.0,156,7,A-n80-k10.vrp,2997.0,GEA,data/vrp/A-n80-k10.vrp
2997.0,157,7,A-n80-k10.vrp,2997.0,GEA,data/vrp/A-n80-k10.vrp
2997.0,158,7,A-n80-k10.vrp,2997.0,GEA,data/vrp/A-n80-k10.vrp
2997.0,159,7,A-n80-k10.vrp,2997.0,GEA,data/vrp/A-n80-k10.vrp
2997.0,160,7,A-n80-k10.vrp,2997.0,GEA,data/vrp/A-n80-k10.vrp
2969.0,161,7,A-n80-k10.vrp,2969.0,GEA,data/vrp/A-n80-k10.vrp
2969.0,162,7,A-n80-k10.vrp,2969.0,GEA,data/vrp/A-n80-k10.vrp
2969.0,163,7,A-n80-k10.vrp,2969.0,GEA,data/vrp/A-n80-k10.vrp
2958.0,164,7,A-n80-k10.vrp,2958.0,GEA,data/vrp/A-n80-k10.vrp
2936.0,165,7,A-n80-k10.vrp,2936.0,GEA,data/vrp/A-n80-k10.vrp
2936.0,166,7,A-n80-k10.vrp,2936.0,GEA,data/vrp/A-n80-k10.vrp
2936.0,167,7,A-n80-k10.vrp,2936.0,GEA,data/vrp/A-n80-k10.vrp
2936.0,168,7,A-n80-k10.vrp,2936.0,GEA,data/vrp/A-n80-k10.vrp
2936.0,169,7,A-n80-k10.vrp,2936.0,GEA,data/vrp/A-n80-k10.vrp
2936.0,170,7,A-n80-k10.vrp,2936.0,GEA,data/vrp/A-n80-k10.vrp
2936.0,171,7,A-n80-k10.vrp,2936.0,GEA,data/vrp/A-n80-k10.vrp
2936.0,172,7,A-n80-k10.vrp,2936.0,GEA,data/vrp/A-n80-k10.vrp
2927.0,173,7,A-n80-k10.vrp,2927.0,GEA,data/vrp/A-n80-k10.vrp
2927.0,174,7,A-n80-k10.vrp,2927.0,GEA,data/vrp/A-n80-k10.vrp
2927.0,175,7,A-n80-k10.vrp,2927.0,GEA,data/vrp/A-n80-k10.vrp
2927.0,176,7,A-n80-k10.vrp,2927.0,GEA,data/vrp/A-n80-k10.vrp
2927.0,177,7,A-n80-k10.vrp,2927.0,GEA,data/vrp/A-n80-k10.vrp
2927.0,178,7,A-n80-k10.vrp,2927.0,GEA,data/vrp/A-n80-k10.vrp
2927.0,179,7,A-n80-k10.vrp,2927.0,GEA,data/vrp/A-n80-k10.vrp
2927.0,180,7,A-n80-k10.vrp,2927.0,GEA,data/vrp/A-n80-k10.vrp
2927.0,181,7,A-n80-k10.vrp,2927.0,GEA,data/vrp/A-n80-k10.vrp
2927.0,182,7,A-n80-k10.vrp,2927.0,GEA,data/vrp/A-n80-k10.vrp
2927.0,183,7,A-n80-k10.vrp,2927.0,GEA,data/vrp/A-n80-k10.vrp
2927.0,184,7,A-n80-k10.vrp,2927.0,GEA,data/vrp/A-n80-k10.vrp
2927.0,185,7,A-n80-k10.vrp,2927.0,GEA,data/vrp/A-n80-k10.vrp
2927.0,186,7,A-n80-k10.vrp,2927.0,GEA,data/vrp/A-n80-k10.vrp
2927.0,187,7,A-n80-k10.vrp,2927.0,GEA,data/vrp/A-n80-k10.vrp
2927.0,188,7,A-n80-k10.vrp,2927.0,GEA,data/vrp/A-n80-k10.vrp
2927.0,189,7,A-n80-k10.vrp,2927.0,GEA,data/vrp/A-n80-k10.vrp
2927.0,190,7,A-n80-k10.vrp,2927.0,GEA,data/vrp/A-n80-k10.vrp
2927.0,191,7,A-n80-k10.vrp,2927.0,GEA,data/vrp/A-n80-k10.vrp
2927.0,192,7,A-n80-k10.vrp,2927.0,GEA,data/vrp/A-n80-k10.vrp
2927.0,193,7,A-n80-k10.vrp,2927.0,GEA,data/vrp/A-n80-k10.vrp
2927.0,194,7,A-n80-k10.vrp,2927.0,GEA,data/vrp/A-n80-k10.vrp
2914.0,195,7,A-n80-k10.vrp,2914.0,GEA,data/vrp/A-n80-k10.vrp
2914.0,196,7,A-n80-k10.vrp,2914.0,GEA,data/vrp/A-n80-k10.vrp
2914.0,197,7,A-n80-k10.vrp,2914.0,GEA,data/vrp/A-n80-k10.vrp
2914.0,198,7,A-n80-k10.vrp,2914.0,GEA,data/vrp/A-n80-k10.vrp
2914.0,199,7,A-n80-k10.vrp,2914.0,GEA,data/vrp/A-n80-k10.vrp
2914.0,200,7,A-n80-k10.vrp,2914.0,GEA,data/vrp/A-n80-k10.vrp
2914.0,201,7,A-n80-k10.vrp,2914.0,GEA,data/vrp/A-n80-k10.vrp
2914.0,202,7,A-n80-k10.vrp,2914.0,GEA,data/vrp/A-n80-k10.vrp
2914.0,203,7,A-n80-k10.vrp,2914.0,GEA,data/vrp/A-n80-k10.vrp
2914.0,204,7,A-n80-k10.vrp,2914.0,GEA,data/vrp/A-n80-k10.vrp
2914.0,205,7,A-n80-k10.vrp,2914.0,GEA,data/vrp/A-n80-k10.vrp
2892.0,206,7,A-n80-k10.vrp,2892.0,GEA,data/vrp/A-n80-k10.vrp
2892.0,207,7,A-n80-k10.vrp,2892.0,GEA,data/vrp/A-n80-k10.vrp
2885.0,208,7,A-n80-k10.vrp,2885.0,GEA,data/vrp/A-n80-k10.vrp
2885.0,209,7,A-n80-k10.vrp,2885.0,GEA,data/vrp/A-n80-k10.vrp
2861.0,210,7,A-n80-k10.vrp,2861.0,GEA,data/vrp/A-n80-k10.vrp
2861.0,211,7,A-n80-k10.vrp,2861.0,GEA,data/vrp/A-n80-k10.vrp
2861.0,212,7,A-n80-k10.vrp,2861.0,GEA,data/vrp/A-n80-k10.vrp
2861.0,213,7,A-n80-k10.vrp,2861.0,GEA,data/vrp/A-n80-k10.vrp
2861.0,214,7,A-n80-k10.vrp,2861.0,GEA,data/vrp/A-n80-k10.vrp
2850.0,215,7,A-n80-k10.vrp,2850.0,GEA,data/vrp/A-n80-k10.vrp
2850.0,216,7,A-n80-k10.vrp,2850.0,GEA,data/vrp/A-n80-k10.vrp
2850.0,217,7,A-n80-k10.vrp,2850.0,GEA,data/vrp/A-n80-k10.vrp
2849.0,218,7,A-n80-k10.vrp,2849.0,GEA,data/vrp/A-n80-k10.vrp
2849.0,219,7,A-n80-k10.vrp,2849.0,GEA,data/vrp/A-n80-k10.vrp
2849.0,220,7,A-n80-k10.vrp,2849.0,GEA,data/vrp/A-n80-k10.vrp
2849.0,221,7,A-n80-k10.vrp,2849.0,GEA,data/vrp/A-n80-k10.vrp
2849.0,222,7,A-n80-k10.vrp,2849.0,GEA,data/vrp/A-n80-k10.vrp
2846.0,223,7,A-n80-k10.vrp,2846.0,GEA,data/vrp/A-n80-k10.vrp
2846.0,224,7,A-n80-k10.vrp,2846.0,GEA,data/vrp/A-n80-k10.vrp
2842.0,225,7,A-n80-k10.vrp,2842.0,GEA,data/vrp/A-n80-k10.vrp
2804.0,226,7,A-n80-k10.vrp,2804.0,GEA,data/vrp/A-n80-k10.vrp
2783.0,227,7,A-n80-k10.vrp,2783.0,GEA,data/vrp/A-n80-k10.vrp
2783.0,228,7,A-n80-k10.vrp,2783.0,GEA,data/vrp/A-n80-k10.vrp
2772.0,229,7,A-n80-k10.vrp,2772.0,GEA,data/vrp/A-n80-k10.vrp
2772.0,230,7,A-n80-k10.vrp,2772.0,GEA,data/vrp/A-n80-k10.vrp
2772.0,231,7,A-n80-k10.vrp,2772.0,GEA,data/vrp/A-n80-k10.vrp
2772.0,232,7,A-n80-k10.vrp,2772.0,GEA,data/vrp/A-n80-k10.vrp
2772.0,233,7,A-n80-k10.vrp,2772.0,GEA,data/vrp/A-n80-k10.vrp
2772.0,234,7,A-n80-k10.vrp,2772.0,GEA,data/vrp/A-n80-k10.vrp
2772.0,235,7,A-n80-k10.vrp,2772.0,GEA,data/vrp/A-n80-k10.vrp
2772.0,236,7,A-n80-k10.vrp,2772.0,GEA,data/vrp/A-n80-k10.vrp
2765.0,237,7,A-n80-k10.vrp,2765.0,GEA,data/vrp/A-n80-k10.vrp
2765.0,238,7,A-n80-k10.vrp,2765.0,GEA,data/vrp/A-n80-k10.vrp
2765.0,239,7,A-n80-k10.vrp,2765.0,GEA,data/vrp/A-n80-k10.vrp
2765.0,240,7,A-n80-k10.vrp,2765.0,GEA,data/vrp/A-n80-k10.vrp
2765.0,241,7,A-n80-k10.vrp,2765.0,GEA,data/vrp/A-n80-k10.vrp
2765.0,242,7,A-n80-k10.vrp,2765.0,GEA,data/vrp/A-n80-k10.vrp
2765.0,243,7,A-n80-k10.vrp,2765.0,GEA,data/vrp/A-n80-k10.vrp
2765.0,244,7,A-n80-k10.vrp,2765.0,GEA,data/vrp/A-n80-k10.vrp
2765.0,245,7,A-n80-k10.vrp,2765.0,GEA,data/vrp/A-n80-k10.vrp
2765.0,246,7,A-n80-k10.vrp,2765.0,GEA,data/vrp/A-n80-k10.vrp
2765.0,247,7,A-n80-k10.vrp,2765.0,GEA,data/vrp/A-n80-k10.vrp
2765.0,248,7,A-n80-k10.vrp,2765.0,GEA,data/vrp/A-n80-k10.vrp
2765.0,249,7,A-n80-k10.vrp,2765.0,GEA,data/vrp/A-n80-k10.vrp
2765.0,250,7,A-n80-k10.vrp,2765.0,GEA,data/vrp/A-n80-k10.vrp
2765.0,251,7,A-n80-k10.vrp,2765.0,GEA,data/vrp/A-n80-k10.vrp
2765.0,252,7,A-n80-k10.vrp,2765.0,GEA,data/vrp/A-n80-k10.vrp
2757.0,253,7,A-n80-k10.vrp,2757.0,GEA,data/vrp/A-n80-k10.vrp
2757.0,254,7,A-n80-k10.vrp,2757.0,GEA,data/vrp/A-n80-k10.vrp
2757.0,255,7,A-n80-k10.vrp,2757.0,GEA,data/vrp/A-n80-k10.vrp
2757.0,256,7,A-n80-k10.vrp,2757.0,GEA,data/vrp/A-n80-k10.vrp
2757.0,257,7,A-n80-k10.vrp,2757.0,GEA,data/vrp/A-n80-k10.vrp
2757.0,258,7,A-n80-k10.vrp,2757.0,GEA,data/vrp/A-n80-k10.vrp
2757.0,259,7,A-n80-k10.vrp,2757.0,GEA,data/vrp/A-n80-k10.vrp
2757.0,260,7,A-n80-k10.vrp,2757.0,GEA,data/vrp/A-n80-k10.vrp
2757.0,261,7,A-n80-k10.vrp,2757.0,GEA,data/vrp/A-n80-k10.vrp
2757.0,262,7,A-n80-k10.vrp,2757.0,GEA,data/vrp/A-n80-k10.vrp
2757.0,263,7,A-n80-k10.vrp,2757.0,GEA,data/vrp/A-n80-k10.vrp
2757.0,264,7,A-n80-k10.vrp,2757.0,GEA,data/vrp/A-n80-k10.vrp
2757.0,265,7,A-n80-k10.vrp,2757.0,GEA,data/vrp/A-n80-k10.vrp
2757.0,266,7,A-n80-k10.vrp,2757.0,GEA,data/vrp/A-n80-k10.vrp
2757.0,267,7,A-n80-k10.vrp,2757.0,GEA,data/vrp/A-n80-k10.vrp
2757.0,268,7,A-n80-k10.vrp,2757.0,GEA,data/vrp/A-n80-k10.vrp
